Country Name,Series Name,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Ukraine,Time required to connect to electricity (days),..,..,..,..,288,288,288,288,263,263,263,281
Ukraine,Time required to enforce a contract (days),354,387,387,387,378,378,378,378,378,378,378,378
Ukraine,Time required to register property (days),113,113,113,113,113,117,117,69,45,27,23,23
Ukraine,Time required to start a business - Women (days),34,33,27,27,27,27,24,22,21,21,7,5
Ukraine,Time required to start a business (days),34,33,27,27,27,27,24,22,21,21,7,5
Ukraine,Time to export: Documentary compliance (hours),..,..,..,..,..,..,..,..,..,96,96,96
Ukraine,Time to import: Documentary compliance (hours),..,..,..,..,..,..,..,..,..,168,168,168
Ukraine,Time to prepare and pay taxes (hours),2079,2079,2079,854,730,651,657,488,386,346,346,355.5
Ukraine,Time to resolve insolvency (years),..,..,..,..,..,..,..,..,..,2.9,2.9,2.9
Ukraine,Total tax rate (% of profit),57.3,57,56.6,57.2,57.2,55.5,57.1,55.4,54.4,52.7,52.2,51.9
Ukraine,Trade: Cost to export (US$ per container),..,..,..,..,..,..,..,..,..,75,75,75
Ukraine,Trade: Cost to import (US$ per container),..,..,..,..,..,..,..,..,..,100,100,100
Ukraine,Trade: Time to export (day),..,..,..,..,..,..,..,..,..,26,26,26
Ukraine,Trade: Time to import (days),..,..,..,..,..,..,..,..,..,50,52,72
United Arab Emirates,Building quality control index (0-15),..,..,..,..,..,..,..,..,..,12,12,13
United Arab Emirates,Cost – Women (% of income per capita),15.8,13,13.9,11.6,11.1,12.6,13.4,11,11.4,11.3,11.2,13
United Arab Emirates,Cost to build a warehouse (% of income per capita),2.2,2.2,2.2,2.2,2.2,2.2,2.3,2.2,2.3,2.3,2.3,2.3
United Arab Emirates,Cost to enforce a contract (% of claim),19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,20.1
United Arab Emirates,Cost to export: Documentary compliance (USD),..,..,..,..,..,..,..,..,..,178,178,178
United Arab Emirates,Cost to get electricity (% of income per capita),..,..,..,..,17.3,22.1,22.1,19.3,24.8,24.2,23.5,24.7
United Arab Emirates,Cost to import (deflated US$ per container),..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,Cost to import: Documentary compliance (USD),..,..,..,..,..,..,..,..,..,283,283,283
United Arab Emirates,Cost to register property (% of property value),2.3,2.3,2.1,2.2,2,2.3,2.3,2.3,0.4,0.2,0.2,0.2
United Arab Emirates,Cost to start a business (% of income per capita),15.8,13,13.9,11.6,11.1,12.6,13.4,11,11.4,11.3,11.2,13
United Arab Emirates,Credit: Strength of legal rights index (0=weak to 10=strong),..,..,..,..,..,..,..,..,2,2,2,2
United Arab Emirates,Creditor participation index (0-4),..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,Depth of credit information index (0=low to 6=high),..,..,..,..,..,..,..,..,6,7,7,7
United Arab Emirates,Ease of doing business index (1=easiest to 185=most difficult),..,..,..,..,..,..,..,..,..,..,34,26
United Arab Emirates,Ease of shareholder suits index (0 to 10),..,..,..,..,..,..,..,..,3,4,4,4
United Arab Emirates,Extent of conflict of interest regulation index (0-10),..,..,..,..,..,..,..,..,5.3,7.7,7.7,7.7
United Arab Emirates,Extent of corporate transparency index (0-9),..,..,..,..,..,..,..,..,4,4,4,7
United Arab Emirates,Extent of director liability index (0 to 10),6,6,6,6,6,6,6,6,7,9,9,9
United Arab Emirates,Extent of disclosure index (0 to 10),4,4,4,4,4,4,4,4,6,10,10,10
United Arab Emirates,Extent of shareholder governance index (0-10),..,..,..,..,..,..,..,..,4,4,4.7,7.3
United Arab Emirates,Extent of shareholder rights index (0-10.5),..,..,..,..,..,..,..,..,4,4,4,6
United Arab Emirates,Labor tax and contributions (%),..,..,..,..,..,..,..,..,14.1,14.1,14.1,14.1
United Arab Emirates,Minimum paid-in capital required to start a business (% of income per capita),201.2,181.1,167.9,165.7,0,0,0,0,0,0,0,0
United Arab Emirates,Other taxes (%),..,..,..,..,..,..,..,..,..,0.7,1.8,1.8
United Arab Emirates,Outcome (0 as piecemeal sale and 1 as going concern),..,..,..,..,..,..,0,0,0,0,0,0
United Arab Emirates,Postfiling index (0-100),..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,Private credit bureau coverage (% of adults),0,0,0,7.7,12.6,17.7,29.2,31.7,27,28.3,38.4,53.8
United Arab Emirates,Procedures required to build a warehouse (number),18,18,18,18,14,14,13,12,11,11,10,11
United Arab Emirates,Procedures required to connect to electricity (number),..,..,..,..,4,4,4,4,3,3,3,3
United Arab Emirates,Procedures required to enforce a contract (number),..,..,..,..,..,..,..,..,..,..,..,..
United Arab Emirates,Procedures required to register property (number),2,2,2,2,2,2,2,2,2,2,2,2
United Arab Emirates,Procedures required to start a business - Women (number),11,11,10,10,9,9,8,7,7,7,7,5
United Arab Emirates,Procedures required to start a business (number),10,10,9,9,8,8,7,6,6,6,6,4
United Arab Emirates,Profit tax (%),14.4,14.4,14.4,14.4,14.1,14.1,14.1,14.9,14.8,14.8,15.9,15.9
United Arab Emirates,Public credit registry coverage (% of adults),1.5,1.7,1.4,6.5,7.3,8.4,9,5.9,5.8,6.8,7.7,8.9
United Arab Emirates,Quality of the land administration index (0-30),..,..,..,..,..,..,..,..,..,20,20,21
United Arab Emirates,Reliability of supply and transparency of tariff index (0-8),..,..,..,..,..,..,..,..,..,7,7,8
United Arab Emirates,Resolving Insolvency: cost (% of estate),20,20,20,20,20,20,20,20,20,20,20,20
United Arab Emirates,Resolving Insolvency: recovery rate (cents on the dollar),29.4,27.3,26.7,26.9,26.9,28.5,28.2,29.5,29.5,28.6,29,29
United Arab Emirates,Strength of governance structure index (0-10.5),..,..,..,..,..,..,..,..,4,4,4.7,7.3
United Arab Emirates,Strength of insolvency framework index (0-16),..,..,..,..,..,..,..,..,8,8,8,8
United Arab Emirates,Strength of investor protection index (0 to 10),..,..,..,..,..,..,..,..,4.7,5.8,6.2,7.5
United Arab Emirates,Tax payments (number),14,14,14,14,14,14,14,4,4,4,4,4
United Arab Emirates,Time required to build a warehouse (days),83,83,83,83,48.5,48.5,47.5,46.5,46.5,46.5,46.5,49
United Arab Emirates,Time required to connect to electricity (days),..,..,..,..,55,55,55,40,35,35,32,28
United Arab Emirates,Time required to enforce a contract (days),537,537,537,537,537,537,537,524,524,524,495,495
United Arab Emirates,Time required to register property (days),10,10,10,10,10,10,10,10,6,2,1.5,1.5
United Arab Emirates,Time required to start a business - Women (days),20,20,19,19,16,16,14,9,9,9,9,9
United Arab Emirates,Time required to start a business (days),19,19,18,18,15,15,13,8,8,8,8,8
United Arab Emirates,Time to export: Documentary compliance (hours),..,..,..,..,..,..,..,..,..,6,6,6
United Arab Emirates,Time to import: Documentary compliance (hours),..,..,..,..,..,..,..,..,..,12,12,12
United Arab Emirates,Time to prepare and pay taxes (hours),12,12,12,12,12,12,12,12,12,12,12,12
United Arab Emirates,Time to resolve insolvency (years),..,..,..,..,..,..,..,..,..,3.2,3.2,3.2
United Arab Emirates,Total tax rate (% of profit),14.4,14.4,14.4,14.4,14.1,14.1,14.1,14.9,14.8,14.8,15.9,15.9
United Arab Emirates,Trade: Cost to export (US$ per container),..,..,..,..,..,..,..,..,..,462,462,462
United Arab Emirates,Trade: Cost to import (US$ per container),..,..,..,..,..,..,..,..,..,678,678,678
United Arab Emirates,Trade: Time to export (day),..,..,..,..,..,..,..,..,..,27,27,27
United Arab Emirates,Trade: Time to import (days),..,..,..,..,..,..,..,..,..,54,54,54
United Kingdom,Building quality control index (0-15),..,..,..,..,..,..,..,..,..,9,9,9
United Kingdom,Cost – Women (% of income per capita),0.7,0.7,0.8,0.8,0.7,0.7,0.7,0.7,0.3,0.3,0.1,0.1
United Kingdom,Cost to build a warehouse (% of income per capita),1,1,0.9,0.9,1,1.1,1.2,1.2,1.2,1.2,1.1,1.1
United Kingdom,Cost to enforce a contract (% of claim),38,40,40.5,40.5,40.5,40.5,39.9,39.9,39.9,39.9,43.9,43.9
United Kingdom,Cost to export: Documentary compliance (USD),..,..,..,..,..,..,..,..,..,25,25,25
United Kingdom,Cost to get electricity (% of income per capita),..,..,..,..,72.8,74.7,141.8,138.7,91.9,29.2,26.7,25.8
United Kingdom,Cost to import (deflated US$ per container),..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Cost to import: Documentary compliance (USD),..,..,..,..,..,..,..,..,..,0,0,0
United Kingdom,Cost to register property (% of property value),4.8,4.8,4.8,4.7,4.7,4.7,4.7,4.7,4.7,4.6,4.6,4.8
United Kingdom,Cost to start a business (% of income per capita),0.7,0.7,0.8,0.8,0.7,0.7,0.7,0.7,0.3,0.3,0.1,0.1
United Kingdom,Credit: Strength of legal rights index (0=weak to 10=strong),..,..,..,..,..,..,..,..,7,7,7,7
United Kingdom,Creditor participation index (0-4),..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Depth of credit information index (0=low to 6=high),..,..,..,..,..,..,..,..,8,8,8,8
United Kingdom,Ease of doing business index (1=easiest to 185=most difficult),..,..,..,..,..,..,..,..,..,..,6,7
United Kingdom,Ease of shareholder suits index (0 to 10),..,..,..,..,..,..,..,..,8,8,8,8
United Kingdom,Extent of conflict of interest regulation index (0-10),..,..,..,..,..,..,..,..,8.3,8.3,8.3,8.3
United Kingdom,Extent of corporate transparency index (0-9),..,..,..,..,..,..,..,..,8,8,8,8
United Kingdom,Extent of director liability index (0 to 10),7,7,7,7,7,7,7,7,7,7,7,7
United Kingdom,Extent of disclosure index (0 to 10),10,10,10,10,10,10,10,10,10,10,10,10
United Kingdom,Extent of shareholder governance index (0-10),..,..,..,..,..,..,..,..,7.3,7.3,7.3,7.3
United Kingdom,Extent of shareholder rights index (0-10.5),..,..,..,..,..,..,..,..,8,8,8,8
United Kingdom,Labor tax and contributions (%),..,..,..,..,..,..,..,..,10.2,11.3,11.2,10.9
United Kingdom,Minimum paid-in capital required to start a business (% of income per capita),0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Other taxes (%),..,..,..,..,..,..,..,..,..,1.6,1.6,1.6
United Kingdom,Outcome (0 as piecemeal sale and 1 as going concern),..,..,..,..,..,..,1,1,1,1,1,1
United Kingdom,Postfiling index (0-100),..,..,..,..,..,..,..,..,..,..,87.4,87.4
United Kingdom,Private credit bureau coverage (% of adults),76.2,86.1,84.6,100,100,100,100,100,100,100,100,100
United Kingdom,Procedures required to build a warehouse (number),17,17,17,17,9,9,9,9,9,9,9,9
United Kingdom,Procedures required to connect to electricity (number),..,..,..,..,5,5,5,5,4,4,4,4
United Kingdom,Procedures required to enforce a contract (number),..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,Procedures required to register property (number),6,6,6,6,6,6,6,6,6,6,6,6
United Kingdom,Procedures required to start a business - Women (number),6,6,6,6,6,6,6,6,6,6,4,4
United Kingdom,Procedures required to start a business (number),6,6,6,6,6,6,6,6,6,6,4,4
United Kingdom,Profit tax (%),34.7,34.6,34.6,34.2,34.9,36.1,36.2,35,34.7,33.5,32,30.9
United Kingdom,Public credit registry coverage (% of adults),0,0,0,0,0,0,0,0,0,0,0,0
United Kingdom,Quality of the land administration index (0-30),..,..,..,..,..,..,..,..,..,24,24,24
United Kingdom,Reliability of supply and transparency of tariff index (0-8),..,..,..,..,..,..,..,..,..,8,8,8
United Kingdom,Resolving Insolvency: cost (% of estate),6,6,6,6,6,6,6,6,6,6,6,6
United Kingdom,Resolving Insolvency: recovery rate (cents on the dollar),85.3,85.2,84.6,84.2,84.2,88.6,88.6,88.6,88.6,88.6,88.6,88.6
United Kingdom,Strength of governance structure index (0-10.5),..,..,..,..,..,..,..,..,7.3,7.3,7.3,7.3
United Kingdom,Strength of insolvency framework index (0-16),..,..,..,..,..,..,..,..,11,11,11,11
United Kingdom,Strength of investor protection index (0 to 10),..,..,..,..,..,..,..,..,7.8,7.8,7.8,7.8
United Kingdom,Tax payments (number),8,8,8,8,8,8,8,8,8,8,8,8
United Kingdom,Time required to build a warehouse (days),150,150,150,150,100,100,86,86,86,86,86,86
United Kingdom,Time required to connect to electricity (days),..,..,..,..,108,108,108,104,79,79,79,79
United Kingdom,Time required to enforce a contract (days),404,404,404,404,399,399,399,437,437,437,437,437
United Kingdom,Time required to register property (days),41.5,41.5,41.5,41.5,28.5,28.5,28.5,28.5,21.5,21.5,21.5,21.5
United Kingdom,Time required to start a business - Women (days),12,10.5,10.5,10.5,10.5,11.5,11.5,11.5,11.5,6,4.5,4.5
United Kingdom,Time required to start a business (days),12,10.5,10.5,10.5,10.5,11.5,11.5,11.5,11.5,6,4.5,4.5
United Kingdom,Time to export: Documentary compliance (hours),..,..,..,..,..,..,..,..,..,4,4,4
United Kingdom,Time to import: Documentary compliance (hours),..,..,..,..,..,..,..,..,..,2,2,2
United Kingdom,Time to prepare and pay taxes (hours),105,105,105,105,110,110,110,110,110,110,110,110
United Kingdom,Time to resolve insolvency (years),..,..,..,..,..,..,..,..,..,1,1,1
United Kingdom,Total tax rate (% of profit),34.7,34.6,34.6,34.2,34.9,36.1,36.2,35,34.7,33.5,32,30.9
United Kingdom,Trade: Cost to export (US$ per container),..,..,..,..,..,..,..,..,..,280,280,280
United Kingdom,Trade: Cost to import (US$ per container),..,..,..,..,..,..,..,..,..,0,0,0
United Kingdom,Trade: Time to export (day),..,..,..,..,..,..,..,..,..,24,24,24
United Kingdom,Trade: Time to import (days),..,..,..,..,..,..,..,..,..,3,3,3
Uruguay,Building quality control index (0-15),..,..,..,..,..,..,..,..,..,8,8,8
Uruguay,Cost – Women (% of income per capita),43.9,44.2,46,43.5,40,42.1,24.9,24,23.5,22.8,21.7,22.5
Uruguay,Cost to build a warehouse (% of income per capita),2.1,1.9,1.9,1.5,1.2,1.2,1.1,1,0.9,0.8,1.2,1.1
Uruguay,Cost to enforce a contract (% of claim),23.2,23.2,23.2,23.2,23.2,23.2,23.2,23.2,23.2,23.2,23.2,23.2
Uruguay,Cost to export: Documentary compliance (USD),..,..,..,..,..,..,..,..,..,231,231,231
Uruguay,Cost to get electricity (% of income per capita),..,..,..,..,16.1,15.4,15.9,14.3,16.5,14.8,12.7,12.5
Uruguay,Cost to import (deflated US$ per container),..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,Cost to import: Documentary compliance (USD),..,..,..,..,..,..,..,..,..,285,285,285
Uruguay,Cost to register property (% of property value),7.1,7.1,7.1,7,7,7,7,7,7,7,7,7
Uruguay,Cost to start a business (% of income per capita),43.9,44.2,46,43.5,40,42.1,24.9,24,23.5,22.8,21.7,22.5
Uruguay,Credit: Strength of legal rights index (0=weak to 10=strong),..,..,..,..,..,..,..,..,4,4,4,4
Uruguay,Creditor participation index (0-4),..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,Depth of credit information index (0=low to 6=high),..,..,..,..,..,..,..,..,8,8,8,8
Uruguay,Ease of doing business index (1=easiest to 185=most difficult),..,..,..,..,..,..,..,..,..,..,89,90
Uruguay,Ease of shareholder suits index (0 to 10),..,..,..,..,..,..,..,..,8,8,8,8
Uruguay,Extent of conflict of interest regulation index (0-10),..,..,..,..,..,..,..,..,5,5,5,5
Uruguay,Extent of corporate transparency index (0-9),..,..,..,..,..,..,..,..,1,1,1,1
Uruguay,Extent of director liability index (0 to 10),4,4,4,4,4,4,4,4,4,4,4,4
Uruguay,Extent of disclosure index (0 to 10),3,3,3,3,3,3,3,3,3,3,3,3
Uruguay,Extent of shareholder governance index (0-10),..,..,..,..,..,..,..,..,4,4,4,4
Uruguay,Extent of shareholder rights index (0-10.5),..,..,..,..,..,..,..,..,5,5,5,5
Uruguay,Labor tax and contributions (%),..,..,..,..,..,..,..,..,15.6,15.6,15.6,15.6
Uruguay,Minimum paid-in capital required to start a business (% of income per capita),151.7,183.3,180.6,0,0,0,0,0,0,0,0,0
Uruguay,Other taxes (%),..,..,..,..,..,..,..,..,..,2.6,2.6,2.6
Uruguay,Outcome (0 as piecemeal sale and 1 as going concern),..,..,..,..,..,..,0,0,0,0,0,0
Uruguay,Postfiling index (0-100),..,..,..,..,..,..,..,..,..,..,49.3,49.3
Uruguay,Private credit bureau coverage (% of adults),80,85.3,93.8,98,97.2,100,100,100,100,100,100,100
Uruguay,Procedures required to build a warehouse (number),21,21,21,21,21,21,21,21,21,21,21,21
Uruguay,Procedures required to connect to electricity (number),..,..,..,..,5,5,5,5,5,5,5,5
Uruguay,Procedures required to enforce a contract (number),..,..,..,..,..,..,..,..,..,..,..,..
Uruguay,Procedures required to register property (number),8,8,8,8,9,8,8,8,8,8,9,9
Uruguay,Procedures required to start a business - Women (number),11,10,11,11,11,11,5,5,5,5,5,5
Uruguay,Procedures required to start a business (number),11,10,11,11,11,11,5,5,5,5,5,5
Uruguay,Profit tax (%),71.3,71.3,71.3,43,41.9,41.9,41.9,41.9,41.8,41.8,41.8,41.8
Uruguay,Public credit registry coverage (% of adults),5.5,13.2,14.1,15.4,17.8,19.4,28.6,32.9,80.2,84.6,84.1,100
Uruguay,Quality of the land administration index (0-30),..,..,..,..,..,..,..,..,..,22.5,22.5,23
Uruguay,Reliability of supply and transparency of tariff index (0-8),..,..,..,..,..,..,..,..,..,6,6,6
Uruguay,Resolving Insolvency: cost (% of estate),7,7,7,7,7,7,7,7,7,7,7,7
Uruguay,Resolving Insolvency: recovery rate (cents on the dollar),30.6,43.2,44.8,43,43,39.7,43.4,43.3,45.1,44.2,42.1,41.9
Uruguay,Strength of governance structure index (0-10.5),..,..,..,..,..,..,..,..,4,4,4,4
Uruguay,Strength of insolvency framework index (0-16),..,..,..,..,..,..,..,..,9.5,9.5,9.5,9.5
Uruguay,Strength of investor protection index (0 to 10),..,..,..,..,..,..,..,..,4.5,4.5,4.5,4.5
Uruguay,Tax payments (number),55,55,53,53,53,53,53,33,33,31,31,20
Uruguay,Time required to build a warehouse (days),251,251,251,251,251,251,251,251,251,251,251,251
Uruguay,Time required to connect to electricity (days),..,..,..,..,48,48,48,48,48,48,48,48
Uruguay,Time required to enforce a contract (days),720,720,720,720,720,720,720,725,725,725,725,725
Uruguay,Time required to register property (days),66,66,66,66,66,66,66,66,66,66,66,66
Uruguay,Time required to start a business - Women (days),45,43,43,43,64,64,6.5,6.5,6.5,6.5,6.5,6.5
Uruguay,Time required to start a business (days),45,43,43,43,64,64,6.5,6.5,6.5,6.5,6.5,6.5
Uruguay,Time to export: Documentary compliance (hours),..,..,..,..,..,..,..,..,..,24,24,24
Uruguay,Time to import: Documentary compliance (hours),..,..,..,..,..,..,..,..,..,72,72,72
Uruguay,Time to prepare and pay taxes (hours),304,304,304,336,336,336,336,310,310,312,277,271
Uruguay,Time to resolve insolvency (years),..,..,..,..,..,..,..,..,..,1.8,1.8,1.8
Uruguay,Total tax rate (% of profit),71.3,71.3,71.3,43,41.9,41.9,41.9,41.9,41.8,41.8,41.8,41.8
Uruguay,Trade: Cost to export (US$ per container),..,..,..,..,..,..,..,..,..,1095,1095,1095
Uruguay,Trade: Cost to import (US$ per container),..,..,..,..,..,..,..,..,..,375,375,375
Uruguay,Trade: Time to export (day),..,..,..,..,..,..,..,..,..,120,120,120
Uruguay,Trade: Time to import (days),..,..,..,..,..,..,..,..,..,13,13,13
Uzbekistan,Building quality control index (0-15),..,..,..,..,..,..,..,..,..,11,11,11
Uzbekistan,Cost – Women (% of income per capita),11.5,11.7,11.9,8.1,10.1,10.8,5.3,3.8,3.5,3.3,3.4,3.2
Uzbekistan,Cost to build a warehouse (% of income per capita),5.7,5.2,4.9,4.6,3.8,3.7,3.4,3.5,4.3,4.1,4,3.8
Uzbekistan,Cost to enforce a contract (% of claim),22.2,22.2,22.2,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5,20.5
Uzbekistan,Cost to export: Documentary compliance (USD),..,..,..,..,..,..,..,..,..,292,292,292
Uzbekistan,Cost to get electricity (% of income per capita),..,..,..,..,5092.9,3953.1,3125.8,2489.5,2032.5,1688.1,1393.1,1232.5
Uzbekistan,Cost to import (deflated US$ per container),..,..,..,..,..,..,..,..,..,..,..,..
Uzbekistan,Cost to import: Documentary compliance (USD),..,..,..,..,..,..,..,..,..,292,292,292
Uzbekistan,Cost to register property (% of property value),9.8,7.5,6.3,5.4,4.8,3.8,2.3,2.1,1.4,1.3,1.4,1.3
Uzbekistan,Cost to start a business (% of income per capita),11.5,11.7,11.9,8.1,10.1,10.8,5.3,3.8,3.5,3.3,3.4,3.2
